age,taille,poids,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret
46,174.1,72.1,2459.0,0.94,5000.0,9982.95628024238
25,161.0,61.9,2980.0,0.59,5000.0,19494.724237604543
27,172.1,60.7,1470.0,0.4,350.55,10180.619908660536
36,175.0,89.0,2492.0,0.94,5000.0,9462.275864934223
62,170.5,60.0,2442.0,0.8,802.31,19265.862598404117
62,162.5,70.7,1907.0,0.14,414.25,500.0
23,165.9,67.2,4988.0,0.34,5000.0,40020.52297334525
20,173.4,66.2,2709.0,0.59,10000.0,500.0
63,177.8,69.7,2856.0,0.85,956.96,500.0
52,166.3,75.2,3921.0,0.84,5000.0,17058.953675593435
24,176.8,90.1,1697.0,0.24,567.06,500.0
34,161.9,59.9,3270.0,0.29,5000.0,8702.111848462
26,171.8,39.5,3616.0,0.98,5000.0,500.0
32,160.5,71.7,1938.0,0.43,10000.0,500.0
69,166.3,95.9,3205.0,0.22,5000.0,500.0
40,183.1,81.7,568.0,0.5,10000.0,1254.7930227582888
25,159.0,60.0,1485.0,0.76,89.16,13622.226242960123
35,158.7,67.8,3549.0,0.96,5000.0,500.0
24,180.3,96.3,1337.0,0.76,10000.0,11388.69952766574
30,182.4,57.0,1904.0,0.2,10000.0,10791.105372433178
56,157.2,43.8,2262.0,0.72,5000.0,16085.86547001797
48,168.2,85.9,500.0,0.69,10000.0,18955.86650945091
26,157.9,91.9,3839.0,0.47,5000.0,33841.40719796205
69,159.2,61.1,2784.0,0.95,5000.0,12512.590261056705
53,170.5,75.7,2313.0,0.35,1187.95,20847.421828189872
20,166.6,66.0,2013.0,0.94,5000.0,500.0
27,164.5,61.0,3102.0,0.8,5000.0,10455.281361547186
40,165.5,67.2,2915.0,0.03,5000.0,23418.10856886971
64,170.7,81.4,2802.0,0.74,336.97,24038.777163130195
30,167.0,57.7,546.0,0.43,5000.0,500.0
30,171.2,78.7,1360.0,0.39,5000.0,34232.663162465586
21,166.3,82.2,2174.0,0.35,5000.0,8190.753263564347
35,176.0,81.8,1350.0,0.12,1059.28,500.0
32,172.7,85.8,2826.0,0.97,5000.0,954.7605729030372
54,176.7,58.2,5329.0,0.58,10000.0,500.0
60,169.6,57.5,2484.0,0.12,975.69,21369.24419698963
71,169.5,49.8,1476.0,0.59,5000.0,500.0
30,171.4,49.4,2950.0,0.98,635.04,8579.126158269033
36,171.3,72.6,1623.0,0.44,5000.0,500.0
24,170.1,83.0,2230.0,0.94,5000.0,3008.8990285788677
60,183.5,65.1,2141.0,0.58,5000.0,5655.644487600104
66,159.5,89.7,2235.0,0.44,10000.0,1262.3235537061464
62,174.2,78.6,1773.0,0.19,5000.0,24298.23407125733
40,166.9,102.2,2784.0,0.89,10000.0,23796.97803650985
70,167.0,69.3,2834.0,0.6,10000.0,7275.274272172118
52,172.1,69.9,1985.0,0.31,10000.0,500.0
29,152.2,73.3,3481.0,0.23,5000.0,3947.212086700677
67,163.9,72.1,3389.0,0.06,5000.0,500.0
46,171.3,69.2,2904.0,0.43,5000.0,25610.462535755527
62,164.3,77.9,1096.0,0.62,10000.0,500.0
48,184.0,83.8,2555.0,0.02,5000.0,35632.16173175065
42,156.3,101.6,5338.0700000000015,0.98,5000.0,36789.61777025862
72,162.9,71.9,3724.0,0.69,10000.0,21122.961389310374
54,168.8,74.4,4079.0,0.31,5000.0,500.0
70,169.5,77.4,3974.0,0.06,5000.0,24841.31563523786
27,167.4,89.1,500.0,0.55,821.9,2652.4243939331814
43,166.8,61.8,4021.0,0.43,10000.0,21298.81579596581
27,173.8,98.7,4364.0,0.48,5000.0,30990.60213328678
20,176.4,102.1,2944.0,0.55,627.48,16790.505552595772
67,172.9,84.1,2820.0,0.88,5000.0,12235.719171269016
36,176.0,72.7,2026.0,0.04,5000.0,500.0
40,172.6,62.8,3895.0,0.28,10000.0,26830.76427175912
27,168.0,69.6,2846.0,0.24,5000.0,500.0
39,178.8,53.6,2570.0,0.71,5000.0,26943.41956696861
41,179.7,74.0,1787.0,0.94,1028.93,500.0
19,165.2,69.7,1374.0,0.34,1154.01,500.0
70,180.5,60.4,2480.0,0.76,10000.0,10179.386859557331
52,148.2,69.9,2488.0,0.22,10000.0,500.0
75,145.4,81.4,2324.0,0.66,10000.0,500.0
38,161.7,126.3,2303.0,0.69,1283.23,500.0
23,147.7,76.0,2380.0,0.63,5000.0,500.0
24,188.0,72.7,2663.0,0.49,352.86,10047.717232069095
66,164.5,66.9,500.0,0.97,10000.0,500.0
40,182.4,60.9,3360.0,0.3,5000.0,19703.480412800287
28,170.7,88.9,2353.0,0.65,10000.0,5889.092729643717
46,162.7,45.7,500.0,0.8,1175.47,23936.14710913469
52,173.4,40.3,2251.0,0.92,10000.0,12152.228172828332
25,164.7,64.2,2394.0,0.36,10000.0,12317.093619693276
57,164.7,54.1,3209.0,0.45,5000.0,17344.171253215754
60,155.5,89.8,2540.0,0.71,5000.0,16742.66877995482
61,161.5,59.7,4802.0,0.51,5000.0,500.0
66,153.5,103.7,3075.0,0.65,5000.0,500.0
72,179.1,79.7,2469.0,0.77,5000.0,18207.78297019837
62,190.6,47.5,3445.0,0.16,5000.0,500.0
45,167.2,50.1,2753.0,0.96,543.38,500.0
61,155.3,67.4,1144.0,0.89,10000.0,500.0
70,164.7,78.3,2831.0,0.37,5000.0,500.0
70,152.5,61.1,1473.0,0.78,5000.0,500.0
55,168.5,83.1,1872.0,0.25,5000.0,506.3094239079885
47,170.2,49.4,3926.0,0.93,5000.0,40021.07903996854
28,155.8,82.9,1898.0,0.84,5000.0,500.0
64,165.4,69.6,2441.0,0.87,10000.0,500.0
57,176.3,58.6,2078.0,0.03,5000.0,500.0
40,176.1,68.9,3134.0,0.56,5000.0,24477.586995519163
30,174.4,53.0,2484.0,0.96,10000.0,13403.464193304111
26,168.2,90.0,3411.0,0.65,5000.0,28468.332550649942
62,168.0,84.0,3271.0,0.01,5000.0,17838.879204168137
54,156.4,45.6,4744.0,0.9,5000.0,15944.351571310635
57,172.5,50.8,500.0,0.6,5000.0,500.0
58,171.4,75.1,1784.0,0.1,5000.0,500.0
56,164.5,48.5,3256.0,0.89,5000.0,500.0
74,165.2,57.1,2270.0,0.92,1220.4,9981.382567383063
48,177.3,83.8,3577.0,0.38,828.86,8908.267124870377
38,174.8,53.2,3146.0,0.56,5000.0,500.0
60,161.9,69.0,1765.0,0.1,5000.0,12869.386140401331
66,170.9,56.2,1414.0,0.42,197.88,7879.098508780672
65,183.9,109.5,2517.0,0.54,5000.0,500.0
52,174.8,67.5,2773.0,0.49,5000.0,500.0
54,157.6,80.2,3732.0,0.03,5000.0,10625.676850883963
50,154.3,74.7,4034.0,0.33,496.66,13979.88369121042
66,174.2,60.1,4370.0,0.32,10000.0,40021.07903996854
25,178.0,69.9,2679.0,0.8,5000.0,24776.40156737597
57,159.0,57.5,1346.0,0.93,5000.0,2151.253609039803
23,177.0,90.9,1039.0,0.68,10000.0,5377.4359066227125
74,159.8,32.2,3829.0,0.04,5000.0,500.0
18,179.5,94.5,5338.0700000000015,0.44,10000.0,23263.81823794237
33,173.9,69.8,3743.0,0.94,10000.0,500.0
29,184.2,69.4,3562.0,0.1,5000.0,25932.37750370768
73,174.6,65.8,2258.0,0.44,5000.0,500.0
65,184.2,66.6,2940.0,0.84,10000.0,500.0
53,182.8,66.5,2938.0,0.13,5000.0,500.0
75,174.1,67.0,3201.0,0.9,10000.0,10974.19548310474
54,168.8,55.2,1984.0,0.97,5000.0,500.0
61,170.9,49.8,2842.0,0.37,10000.0,14628.460631927765
66,177.0,55.3,2310.0,0.44,5000.0,13526.643330258712
43,169.3,85.4,3289.0,0.85,582.39,22364.985659357644
36,159.1,76.5,3055.0,0.54,5000.0,500.0
31,175.0,72.9,2729.0,0.4,5000.0,20714.46594528287
18,174.3,83.3,500.0,0.21,5000.0,13895.776251207084
59,171.7,91.6,2490.0,0.23,798.15,500.0
62,158.5,63.6,2434.0,0.95,5000.0,500.0
74,153.2,70.6,2760.0,0.77,5000.0,17089.72304557635
72,170.8,54.5,3276.0,0.5,5000.0,34796.85400708748
39,187.5,82.8,2193.0,0.95,5000.0,28162.834906399592
31,159.1,68.5,3060.0,0.11,5000.0,8243.367217368506
30,154.2,85.8,2997.0,0.87,5000.0,500.0
32,175.1,75.4,1167.0,0.38,719.08,3328.8424402473306
40,175.5,55.7,2200.0,0.47,5000.0,17015.694884436813
32,175.7,68.3,1731.0,0.29,5000.0,2333.869952457323
52,170.2,60.8,2812.0,0.25,10000.0,500.0
22,182.1,83.0,2232.0,0.62,5000.0,500.0
66,184.0,68.0,1526.0,0.08,5000.0,9095.58278338632
52,161.1,73.1,2329.0,0.42,5000.0,16155.906746309356
25,169.7,47.7,3733.0,0.34,5000.0,5149.728824917103
71,168.8,70.6,500.0,0.38,5000.0,500.0
46,182.4,45.2,500.0,0.26,548.06,500.0
70,180.2,74.5,3329.0,0.72,10000.0,500.0
51,183.9,59.8,4806.0,0.2,5000.0,500.0
50,180.2,68.1,500.0,0.62,5000.0,500.0
47,165.7,68.6,1181.0,0.05,5000.0,500.0
28,161.1,57.2,3401.0,0.71,10000.0,32916.89585109401
21,172.9,81.7,3338.0,0.21,10000.0,500.0
42,165.3,75.5,1997.0,0.76,991.69,500.0
31,174.0,67.8,1410.0,0.68,5000.0,500.0
23,162.5,55.9,2203.0,0.59,5000.0,29886.90863760261
57,169.5,88.3,2371.0,0.69,543.26,23746.99647292048
51,164.0,74.9,500.0,0.24,10000.0,500.0
19,153.1,64.9,2564.0,0.03,663.52,500.0
59,174.7,46.4,3198.0,0.89,388.41,15028.581820523268
49,166.0,78.1,2306.0,0.64,5000.0,500.0
35,160.5,84.9,3234.0,0.52,5000.0,8600.648893706006
21,153.6,88.1,3070.0,0.58,5000.0,9825.729814473463
30,174.0,83.7,500.0,0.1,10000.0,17036.680201676703
72,174.6,51.2,2655.0,0.09,10000.0,500.0
44,168.3,68.2,3123.0,0.65,5000.0,20396.247744681383
65,174.8,89.5,1058.0,0.46,1287.43,500.0
50,177.8,62.8,1137.0,0.52,5000.0,500.0
62,181.9,91.8,3155.0,0.32,10000.0,500.0
36,174.1,52.1,785.0,0.33,5000.0,500.0
20,182.3,107.4,2613.0,0.25,10000.0,500.0
50,176.4,71.4,2430.0,0.05,5000.0,2179.9540644179174
40,169.9,62.5,1975.0,0.97,10000.0,500.0
26,169.2,61.9,3535.0,0.88,5000.0,500.0
30,189.6,77.7,3202.0,0.37,10000.0,23124.572672263635
70,179.2,70.3,3067.0,0.33,5000.0,500.0
74,160.1,90.7,4583.0,0.45,789.54,7300.042929230574
36,176.1,75.6,2251.0,0.58,410.51,500.0
23,176.5,38.1,3998.0,0.63,418.79,500.0
25,169.1,67.3,4143.0,0.71,5000.0,4492.145732725343
71,177.6,68.0,1881.0,0.72,847.92,500.0
52,176.5,28.4,1851.0,0.97,5000.0,500.0
60,156.9,99.6,1449.0,0.43,10000.0,500.0
21,151.5,94.9,1223.0,0.2,868.62,500.0
67,178.2,74.6,2916.0,0.48,10000.0,500.0
64,161.8,66.6,2811.0,0.37,5000.0,500.0
71,160.8,105.5,4947.0,0.0,5000.0,25151.281467326688
52,167.8,88.1,2937.0,0.3,10000.0,7911.083974614097
70,168.0,75.2,2670.0,0.98,5000.0,36896.60980019855
43,161.6,78.2,2189.0,0.85,5000.0,1998.9243449274347
39,180.4,59.6,2903.0,0.25,1055.61,500.0
69,161.8,50.0,2470.0,0.78,5000.0,10783.05855056268
31,174.3,86.1,2021.0,0.47,5000.0,500.0
47,184.3,77.1,4857.0,0.19,5000.0,12507.864081330485
37,153.2,70.8,500.0,0.69,5000.0,12534.086087338055
31,168.0,59.6,3466.0,0.57,5000.0,17023.97520924748
56,171.3,73.3,3906.0,0.36,5000.0,2813.500497804289
27,171.3,89.1,500.0,0.05,5000.0,7650.239810585742
44,162.8,89.8,2481.0,0.99,5000.0,14225.3372344427
26,166.9,42.8,942.0,0.35,5000.0,500.0
50,168.5,55.5,1559.0,0.84,5000.0,500.0
74,178.9,91.9,1767.0,0.44,992.53,15635.971719797486
70,149.7,70.0,3425.0,0.8,5000.0,18764.585626528544
31,192.3,59.7,943.0,0.47,10000.0,5572.693231935993
47,167.9,65.2,1358.0,0.49,10000.0,4586.889041982074
19,174.5,61.6,2779.0,0.09,10000.0,500.0
73,176.6,50.6,1621.0,0.76,5000.0,16177.121288527109
38,153.6,68.7,1195.0,0.14,10000.0,500.0
46,182.0,69.3,3333.0,0.19,10000.0,8943.350242989567
26,141.5,66.3,2796.0,0.54,5000.0,12787.499641856708
70,149.0,41.7,3871.0,0.19,5000.0,500.0
32,178.4,51.8,3159.0,0.2,1050.15,500.0
75,153.8,60.0,1641.0,0.74,713.54,500.0
25,158.5,68.9,500.0,0.14,5000.0,3602.0572172903267
54,155.4,66.7,3175.0,0.5,5000.0,580.3723833248425
71,173.4,65.9,2425.0,0.99,5000.0,4133.895360615895
29,163.6,54.0,3212.0,0.61,5000.0,2371.972611770464
35,154.1,45.9,2022.0,0.3,1070.67,500.0
44,181.2,82.9,2308.0,0.3,5000.0,16957.3941868435
61,174.8,111.1,2613.0,0.34,5000.0,7438.027916673134
68,176.0,76.4,5338.0700000000015,0.63,5000.0,28168.06385337335
29,154.5,47.3,500.0,0.06,10000.0,12046.205178867209
56,180.6,59.4,1776.0,0.43,5000.0,500.0
31,161.5,57.3,3453.0,0.93,10000.0,14069.071759640394
29,196.3,60.1,4510.0,0.34,5000.0,14476.711366790529
64,186.3,89.4,3432.0,0.48,5000.0,28433.95647982497
55,154.4,60.4,3050.0,0.15,5000.0,500.0
44,177.5,65.4,2651.0,0.94,5000.0,500.0
24,181.0,86.5,2142.0,0.04,5000.0,500.0
60,165.5,79.3,4102.0,0.83,5000.0,40021.07903996854
71,197.9,73.6,2161.0,0.06,421.1,500.0
33,167.9,84.0,2061.0,0.78,5000.0,18751.338613719585
23,171.3,78.8,2806.0,0.3,5000.0,33790.934028461925
22,182.0,69.3,1809.0,0.79,5000.0,1846.089316631996
43,161.4,64.6,3974.0,0.96,5000.0,23670.74957331744
25,185.9,47.5,1245.0,0.53,5000.0,500.0
18,176.6,58.0,1285.0,0.72,5000.0,500.0
73,179.1,57.6,3991.0,0.11,10000.0,500.0
70,170.2,57.5,1061.0,0.03,846.98,500.0
45,168.7,84.5,3686.0,0.87,566.08,7549.507251288014
70,159.0,61.8,3650.0,0.94,5000.0,12762.371866272675
59,162.0,41.0,2768.0,0.65,5000.0,6847.684831678455
58,175.5,65.6,1326.0,0.53,5000.0,500.0
23,162.5,55.5,1237.0,0.16,5000.0,8128.129620552187
63,166.4,98.1,1173.0,0.68,5000.0,3681.123044139684
50,194.4,65.0,2571.0,0.42,5000.0,15089.998384791275
60,178.8,62.8,2583.0,0.86,421.32,20579.7385473986
69,166.1,61.0,3935.0,0.2,10000.0,28400.018228752502
66,184.8,72.2,1272.0,0.04,5000.0,500.0
19,163.7,71.0,2320.0,0.73,5000.0,13337.63621486146
25,174.2,48.3,500.0,0.26,10000.0,12483.11135845582
42,170.6,73.7,2521.0,0.92,10000.0,27258.509415783898
51,169.7,86.7,565.0,0.85,734.92,500.0
39,169.2,73.8,626.0,0.39,770.38,500.0
41,199.5,49.5,3646.0,0.36,543.18,500.0
18,156.7,62.7,869.0,0.77,1053.52,500.0
68,172.0,69.2,3370.0,0.83,5000.0,26325.54973326867
54,165.2,56.3,1974.0,0.94,10000.0,9046.498896998608
38,163.9,93.4,2656.0,0.31,5000.0,500.0
58,156.4,86.3,3330.0,0.4,10000.0,24341.10694073292
42,153.6,43.8,1121.0,0.82,5000.0,1198.40278870796
53,175.8,86.2,4298.0,0.76,5000.0,500.0
21,167.6,68.8,3155.0,0.76,5000.0,500.0
26,151.7,45.0,3151.0,0.29,5000.0,500.0
49,177.1,93.5,1930.0,0.52,10000.0,7347.346017845576
56,167.4,69.1,4354.0,0.55,5000.0,500.0
41,143.9,68.1,2327.0,0.64,10000.0,500.0
40,179.7,63.7,2542.0,0.29,10000.0,500.0
45,159.4,62.8,1928.0,0.53,5000.0,500.0
66,180.6,99.3,3144.0,0.71,175.25,500.0
71,165.7,51.7,1311.0,0.32,5000.0,500.0
67,185.9,55.8,2073.0,0.17,5000.0,2957.735052299841
50,165.8,60.1,2271.0,0.01,5000.0,10100.043128108056
52,166.6,48.8,500.0,0.23,5000.0,500.0
71,170.3,63.6,1726.0,0.24,10000.0,18950.107921604256
58,167.5,55.5,2293.0,0.27,884.55,564.7858833290218
34,168.2,50.6,2531.0,0.73,5000.0,500.0
47,177.7,73.0,1414.0,0.98,5000.0,13904.822032884444
67,172.9,63.1,3963.0,0.43,5000.0,500.0
55,178.8,74.0,3299.0,0.32,5000.0,16118.51763534448
54,172.6,76.8,1144.0,0.15,5000.0,500.0
66,165.1,55.8,3106.0,0.37,5000.0,500.0
52,172.3,68.5,2301.0,0.66,1215.84,500.0
24,171.7,93.9,2920.0,0.11,10000.0,500.0
43,163.1,58.9,4147.0,0.58,10000.0,1303.426423485049
33,181.2,84.2,1804.0,0.3,5000.0,500.0
33,151.8,64.7,2762.0,0.32,5000.0,500.0
46,163.9,61.0,2489.0,0.21,5000.0,5228.925359555471
63,143.7,49.8,500.0,0.68,5000.0,500.0
32,169.8,60.1,1990.0,0.06,5000.0,500.0
25,184.2,78.5,3217.0,0.92,5000.0,500.0
59,174.5,56.0,1828.0,0.05,5000.0,500.0
59,178.8,67.5,1712.0,0.6,551.68,30608.618250535248
28,154.8,46.9,633.0,0.92,10000.0,3681.716862447288
25,161.0,47.6,3586.0,0.32,296.61,11435.755695720103
38,185.0,57.2,3344.0,0.69,5000.0,500.0
70,168.8,78.6,1808.0,0.45,5000.0,500.0
67,163.3,103.8,3383.0,0.49,5000.0,2600.2234067969134
43,181.1,78.7,3568.0,0.46,1006.02,38581.58326076975
52,170.3,63.8,3605.0,0.61,5000.0,14852.347077061037
28,180.8,61.8,1995.0,0.25,5000.0,11408.76158074839
36,173.5,57.8,678.0,0.52,1039.94,8427.301954426792
62,154.6,72.6,2619.0,0.35,10000.0,7589.296723322725
36,183.6,48.4,4122.0,0.03,281.27,37021.24314335338
29,173.0,65.5,2083.0,0.2,825.08,500.0
39,186.8,60.2,4064.0,0.2,1090.72,38597.40698768768
43,172.0,93.8,2119.0,0.6,5000.0,27709.49832108441
69,185.5,87.0,4204.0,0.79,874.31,500.0
46,160.4,90.0,606.0,0.8,10000.0,500.0
66,188.5,73.9,3578.0,0.83,5000.0,26303.44957979199
65,167.1,49.0,500.0,0.36,5000.0,500.0
27,164.2,88.7,2471.0,0.8,10000.0,500.0
19,177.1,74.6,3292.0,0.93,10000.0,7560.603246361036
18,177.6,59.7,1775.0,0.41,5000.0,8427.679988847724
45,170.0,77.3,500.0,0.71,1257.37,500.0
41,164.1,40.1,2542.0,0.99,10000.0,10264.314606260545
55,188.8,83.9,2832.0,0.68,5000.0,500.0
42,159.1,72.5,1852.0,0.65,10000.0,500.0
24,159.6,73.1,1368.0,0.46,5000.0,500.0
19,148.9,88.9,2180.0,0.11,5000.0,500.0
64,157.1,74.4,1185.0,0.6,761.76,500.0
41,180.5,51.6,1608.0,0.05,5000.0,19948.55530577029
38,176.6,74.1,1930.0,0.5,5000.0,500.0
59,159.8,93.4,2403.0,0.3,5000.0,500.0
22,167.3,101.3,1111.0,0.94,5000.0,500.0
63,173.6,47.6,1901.0,0.13,10000.0,9346.241062621397
69,181.2,55.0,5059.0,0.69,5000.0,3578.8122995430704
67,165.3,53.5,2448.0,0.13,5000.0,500.0
33,175.1,71.6,3860.0,0.65,5000.0,21105.465723365476
36,151.3,85.3,3676.0,0.88,764.54,500.0
59,167.7,58.4,2897.0,0.75,5000.0,500.0
39,187.4,76.7,2327.0,0.43,210.57,500.0
31,174.1,66.6,1307.0,0.57,1313.32,6309.4498277366265
65,176.0,61.7,4607.0,0.52,867.14,500.0
48,159.2,72.2,3180.0,0.6,5000.0,36556.59307284404
53,173.8,54.8,2429.0,0.79,5000.0,500.0
48,169.6,69.9,2395.0,0.4,10000.0,500.0
66,165.6,84.3,1976.0,0.13,5000.0,21781.98695875671
41,153.7,56.9,2466.0,0.68,5000.0,500.0
35,177.4,84.1,1555.0,0.51,5000.0,4723.846046656456
56,160.0,69.4,1519.0,0.54,5000.0,500.0
27,175.4,68.7,3179.0,0.94,5000.0,500.0
62,172.3,72.8,2423.0,0.21,5000.0,13513.468560001344
20,187.1,86.7,2487.0,0.6,5000.0,500.0
32,162.5,52.9,3650.0,0.39,841.6,500.0
52,156.3,55.2,1467.0,0.51,10000.0,500.0
32,174.2,67.2,500.0,0.89,5000.0,500.0
60,166.6,62.8,1996.0,0.99,10000.0,500.0
62,171.8,41.0,2003.0,0.69,904.17,1428.5107814896191
18,173.4,55.4,795.0,0.3,10000.0,500.0
39,186.5,63.3,2621.0,0.46,5000.0,17700.961735700923
36,179.3,56.7,2698.0,0.71,5000.0,1365.6135455569474
51,180.0,57.3,751.0,0.24,10000.0,5304.565695489534
57,154.5,49.9,2377.0,0.31,5000.0,7964.866269439541
71,176.9,97.2,1156.0,0.69,5000.0,500.0
48,154.6,52.5,4514.0,0.73,10000.0,34340.561702198414
46,163.4,79.0,3260.0,0.05,5000.0,12967.610492373218
60,172.0,77.0,1698.0,0.46,5000.0,25591.639696246308
25,178.6,61.4,2358.0,0.48,5000.0,39095.70132515807
66,173.9,76.3,3443.0,0.42,1068.71,500.0
44,175.6,82.6,4021.0,0.96,5000.0,500.0
29,171.5,79.4,500.0,0.46,514.54,7920.423808612631
62,172.9,59.9,3388.0,0.48,10000.0,500.0
66,164.7,87.5,1047.0,0.55,10000.0,500.0
30,155.5,85.4,1282.0,0.92,5000.0,500.0
37,173.3,40.2,3079.0,0.15,10000.0,500.0
25,171.9,82.6,2819.0,0.08,10000.0,21615.341955334683
39,174.2,91.3,3868.0,0.84,5000.0,6659.447214207712
58,179.0,65.1,3764.0,0.21,5000.0,26612.43910076703
69,182.4,61.5,1604.0,0.88,10000.0,500.0
52,168.8,59.6,3034.0,0.28,5000.0,500.0
69,158.4,74.0,2030.0,0.25,5000.0,17858.7134257502
18,179.0,51.9,2028.0,0.97,5000.0,500.0
40,172.8,56.9,1145.0,0.33,289.98,4885.126472172284
62,177.1,42.5,2721.0,0.95,5000.0,3566.516472585042
53,170.3,61.2,4096.0,0.08,931.21,10957.563256599551
39,170.3,63.5,4592.0,0.37,761.03,40021.07903996854
39,180.1,50.8,2575.0,0.98,714.84,500.0
24,165.6,55.8,3348.0,0.73,5000.0,500.0
34,160.6,64.3,1801.0,0.69,5000.0,26375.556848313485
68,152.1,71.8,1892.0,0.51,806.63,500.0
60,176.3,80.1,1855.0,0.42,5000.0,21260.31115423613
54,186.7,51.8,4398.0,0.2,10000.0,500.0
44,179.9,62.2,1699.0,0.07,5000.0,10595.161518636263
18,161.1,77.2,2212.0,0.04,5000.0,35080.871417525945
59,185.8,88.7,1693.0,0.66,10000.0,9210.633097072685
19,178.5,63.3,1985.0,0.92,5000.0,4702.812188676967
34,174.2,57.5,1370.0,0.13,1153.82,500.0
61,154.1,60.6,1226.0,0.6,5000.0,21253.504165053688
54,166.2,86.4,1434.0,0.23,5000.0,9332.083526883216
73,184.4,68.2,1579.0,0.01,10000.0,15798.705570103417
23,181.2,87.2,2756.0,0.39,5000.0,14985.199597962728
54,172.5,90.7,2154.0,0.6,5000.0,500.0
56,175.6,80.4,3474.0,0.26,644.49,34488.74999640782
54,172.8,87.0,3485.0,0.76,10000.0,19345.66758417409
26,173.3,77.6,4095.0,0.51,5000.0,7532.138945560896
70,171.5,40.6,1074.0,0.63,5000.0,500.0
31,171.3,54.7,1381.0,0.48,5000.0,500.0
30,179.7,64.6,2957.0,0.57,5000.0,22716.745394050467
38,159.1,64.3,2044.0,0.8,1332.12,500.0
27,162.9,75.6,3093.0,0.64,5000.0,20681.097315600247
30,172.3,51.6,3730.0,0.34,5000.0,500.0
74,178.2,75.9,2118.0,0.43,5000.0,8894.289806602754
18,171.6,75.4,1939.0,0.38,5000.0,500.0
49,146.0,56.6,2961.0,0.71,5000.0,500.0
40,178.3,53.6,1163.0,0.77,1448.43,500.0
40,156.2,54.5,3053.0,0.19,5000.0,23766.59476410503
38,163.3,104.1,3685.0,0.68,10000.0,32008.185485476926
68,167.8,64.5,1454.0,0.11,5000.0,500.0
50,163.2,88.0,500.0,0.94,788.75,500.0
50,170.4,53.1,2558.0,0.88,778.72,11500.035406653124
20,180.3,53.5,3693.0,0.17,10000.0,15425.10876755011
36,179.1,74.7,500.0,0.08,18.66,12737.218091515948
34,156.6,66.8,3770.0,0.63,5000.0,24198.55602015513
47,157.0,78.3,612.0,0.19,5000.0,500.0
23,162.2,79.6,500.0,0.61,643.82,500.0
58,162.1,43.0,991.0,0.8,10000.0,500.0
31,183.6,87.7,3535.0,0.55,692.43,19835.92539738861
53,167.8,65.8,2076.0,0.48,5000.0,500.0
34,173.5,68.6,2018.0,0.45,581.42,1836.7844760802927
25,174.6,72.6,2383.0,0.03,5000.0,500.0
58,166.2,75.0,921.0,0.04,5000.0,1167.099525275034
67,157.0,75.6,3214.0,0.74,887.92,11242.995545552798
67,174.2,87.9,2323.0,0.46,5000.0,22338.290912557102
28,152.2,75.3,4233.0,0.32,10000.0,30444.41752606657
73,158.8,80.3,2863.0,0.91,10000.0,500.0
75,179.6,80.6,2028.0,0.8,5000.0,500.0
40,174.1,50.9,3621.0,0.91,10000.0,500.0
33,136.0,86.8,500.0,0.27,5000.0,7941.080263849743
20,165.2,43.0,2384.0,0.21,5000.0,18259.874610043164
43,178.7,84.0,937.0,0.4,5000.0,11155.671648827018
19,174.8,78.9,2990.0,0.62,5000.0,24511.42535744556
19,167.2,87.2,2109.0,0.81,919.31,15669.04398561741
19,163.7,65.8,1811.0,0.46,10000.0,500.0
34,164.7,66.1,3319.0,0.72,5000.0,500.0
59,167.5,77.0,1982.0,0.99,5000.0,500.0
54,180.6,86.3,1185.0,0.0,5000.0,500.0
18,157.7,73.1,2304.0,0.6,10000.0,18449.42315980984
75,177.9,89.1,3711.0,0.97,5000.0,23727.3912340518
41,173.5,69.2,2841.0,0.34,5000.0,500.0
50,168.2,74.4,1399.0,0.11,10000.0,8067.806029332422
65,166.7,96.2,962.0,0.38,5000.0,500.0
33,175.6,72.5,2701.0,0.6,1002.95,4822.7471556909
23,189.9,71.8,2647.0,0.74,10000.0,500.0
48,177.6,33.8,1531.0,0.91,5000.0,8937.89525243721
34,162.7,58.9,1314.0,0.53,5000.0,500.0
43,159.8,91.1,3906.0,0.13,10000.0,23401.244236439383
44,198.4,74.2,2701.0,0.41,5000.0,500.0
60,161.1,77.5,2940.0,0.88,5000.0,14796.357807131111
18,181.7,72.0,500.0,0.4,5000.0,500.0
48,169.9,81.0,2894.0,0.66,10000.0,23140.7308451777
41,175.9,66.2,1311.0,0.91,5000.0,500.0
45,172.0,76.9,3267.0,0.0,10000.0,14074.377466935224
28,172.9,65.4,1933.0,0.57,5000.0,23571.148482404995
63,168.5,62.4,3131.0,0.64,5000.0,7014.187179419071
56,178.4,50.7,4403.0,0.09,487.52,14994.5795608102
65,181.4,76.6,3754.0,0.88,5000.0,19334.15534027285
43,187.2,84.3,4451.0,0.07,465.01,21416.473603610186
32,173.2,105.7,4587.0,0.98,5000.0,15410.780096993256
29,172.7,65.9,5272.0,0.35,5000.0,3827.557213262908
75,174.4,65.7,3626.0,0.46,5000.0,500.0
40,167.8,82.7,914.0,0.38,10000.0,500.0
70,171.2,74.0,2326.0,0.13,5000.0,11311.766597335389
45,183.8,59.3,1978.0,0.09,10000.0,9116.730177951114
53,163.7,84.0,3685.0,0.59,10000.0,500.0
54,158.3,55.8,1910.0,0.89,5000.0,7377.783299074361
